TimeSeconds,parsedDate,dateTimeStr,ipLayerProtocol,ipLayerProtocolCode,firstSeenSrcIp,firstSeenDestIp,firstSeenSrcPort,firstSeenDestPort,moreFragments,contFragments,durationSeconds,firstSeenSrcPayloadBytes,firstSeenDestPayloadBytes,firstSeenSrcTotalBytes,firstSeenDestTotalBytes,firstSeenSrcPacketCount,firstSeenDestPacketCount,recordForceOut
1364803822.604311,2013-04-01 08:10:22,20130401081022.604311,6,TCP,172.10.1.151,10.0.0.13,1137,80,0,0,0,176,409,454,633,5,4,0
1364803822.5726249,2013-04-01 08:10:22,20130401081022.572625,6,TCP,172.10.1.110,10.0.0.5,1135,80,0,0,0,175,408,453,632,5,4,0
1364803822.5481651,2013-04-01 08:10:22,20130401081022.548165,6,TCP,172.30.1.230,10.0.0.14,11236,80,0,0,0,176,409,454,633,5,4,0
1364803822.5375941,2013-04-01 08:10:22,20130401081022.537594,6,TCP,172.10.2.83,10.0.0.8,16077,80,0,0,0,151,408,429,632,5,4,0
1364803822.449229,2013-04-01 08:10:22,20130401081022.449229,6,TCP,172.10.2.55,10.0.0.7,16076,80,0,0,0,151,408,429,632,5,4,0
1364803822.4423931,2013-04-01 08:10:22,20130401081022.442393,6,TCP,172.10.1.225,10.0.0.5,9239,80,0,0,0,175,408,453,632,5,4,0
1364803822.400419,2013-04-01 08:10:22,20130401081022.400419,6,TCP,172.10.1.129,10.0.0.10,1109,80,0,0,0,176,409,454,633,5,4,0
1364803822.3728299,2013-04-01 08:10:22,20130401081022.372830,6,TCP,172.10.1.167,10.0.0.7,1103,80,0,0,0,175,408,453,632,5,4,0
1364803822.3514979,2013-04-01 08:10:22,20130401081022.351498,6,TCP,172.10.1.234,10.0.0.10,9232,80,0,0,0,176,409,454,633,5,4,0
1364803822.252918,2013-04-01 08:10:22,20130401081022.252918,6,TCP,172.10.1.207,10.0.0.14,9219,80,0,0,0,176,409,454,633,5,4,0
1364803822.2518589,2013-04-01 08:10:22,20130401081022.251859,6,TCP,172.30.1.247,10.0.0.13,11227,80,0,0,0,176,409,454,633,5,4,0
1364803822.1108799,2013-04-01 08:10:22,20130401081022.110880,6,TCP,172.30.1.225,10.0.0.13,11225,80,0,0,0,176,409,454,633,5,4,0
1364803822.0704751,2013-04-01 08:10:22,20130401081022.070475,6,TCP,172.30.1.221,10.0.0.7,11224,80,0,0,0,175,408,453,632,5,4,0
1364803822.007792,2013-04-01 08:10:22,20130401081022.007792,6,TCP,172.30.2.107,10.0.0.12,17854,80,0,0,0,176,409,454,633,5,4,0
1364803822.0605471,2013-04-01 08:10:22,20130401081022.060547,6,TCP,172.30.1.226,10.0.0.10,11223,80,0,0,0,176,409,454,633,5,4,0
1364803823.9869261,2013-04-01 08:10:23,20130401081023.986926,6,TCP,172.10.1.179,10.0.0.8,1174,80,0,0,0,175,408,453,632,5,4,0
1364803823.9350021,2013-04-01 08:10:23,20130401081023.935002,6,TCP,172.10.2.112,10.0.0.10,16163,80,0,0,0,152,409,430,633,5,4,0
1364803823.9325571,2013-04-01 08:10:23,20130401081023.932557,6,TCP,172.10.2.147,10.0.0.14,16162,80,0,0,0,152,409,430,633,5,4,0
1364803823.9295659,2013-04-01 08:10:23,20130401081023.929566,6,TCP,172.10.2.114,10.0.0.13,16161,80,0,0,0,152,409,430,633,5,4,0
1364803823.8461549,2013-04-01 08:10:23,20130401081023.846155,6,TCP,172.10.1.189,10.0.0.10,1165,80,0,0,0,176,409,454,633,5,4,0
1364803823.80093,2013-04-01 08:10:23,20130401081023.800930,6,TCP,172.10.1.191,10.0.0.7,1161,80,0,0,0,175,408,453,632,5,4,0
1364803823.793515,2013-04-01 08:10:23,20130401081023.793515,6,TCP,172.10.1.130,10.0.0.9,1159,80,0,0,0,175,408,453,632,5,4,0
1364803823.620914,2013-04-01 08:10:23,20130401081023.620914,6,TCP,10.13.77.49,172.20.0.15,4555,80,0,0,0,188,49560,1384,51620,22,38,0
1364803823.603761,2013-04-01 08:10:23,20130401081023.603761,6,TCP,10.76.193.22,172.20.0.15,4552,80,0,0,0,188,49560,1384,51620,22,38,0
1364803823.5310409,2013-04-01 08:10:23,20130401081023.531041,6,TCP,172.30.2.73,10.0.0.9,17878,80,0,0,0,175,408,453,632,5,4,0
1364803823.490113,2013-04-01 08:10:23,20130401081023.490113,6,TCP,172.30.2.117,10.0.0.9,17877,80,0,0,0,175,408,453,632,5,4,0
1364803823.4711931,2013-04-01 08:10:23,20130401081023.471193,6,TCP,172.30.2.56,10.0.0.14,17874,80,0,0,0,176,409,454,633,5,4,0
1364803823.4647219,2013-04-01 08:10:23,20130401081023.464722,6,TCP,172.10.2.125,10.0.0.6,16134,80,0,0,0,151,408,429,632,5,4,0
1364803823.3728099,2013-04-01 08:10:23,20130401081023.372810,6,TCP,172.10.1.240,10.0.0.12,9264,80,0,0,0,176,409,454,633,5,4,0
1364803823.3416131,2013-04-01 08:10:23,20130401081023.341613,6,TCP,172.10.2.91,10.0.0.8,16129,80,0,0,0,151,408,429,632,5,4,0
1364803823.2901011,2013-04-01 08:10:23,20130401081023.290101,6,TCP,172.10.1.241,10.0.0.6,9258,80,0,0,0,175,408,453,632,5,4,0
1364803823.29388,2013-04-01 08:10:23,20130401081023.293880,6,TCP,172.10.1.226,10.0.0.10,9257,80,0,0,0,176,409,454,633,5,4,0
1364803823.3490491,2013-04-01 08:10:23,20130401081023.349049,6,TCP,172.30.2.106,10.0.0.10,17869,80,0,0,0,176,409,454,633,5,4,0
1364803823.2207251,2013-04-01 08:10:23,20130401081023.220725,6,TCP,172.30.2.67,10.0.0.8,17865,80,0,0,0,175,408,453,632,5,4,0
1364803823.2036021,2013-04-01 08:10:23,20130401081023.203602,6,TCP,172.30.2.65,10.1.0.76,17864,80,0,0,0,176,409,454,633,5,4,0
1364803823.1955099,2013-04-01 08:10:23,20130401081023.195510,6,TCP,172.10.2.61,10.0.0.6,16120,80,0,0,0,151,408,429,632,5,4,0
1364803823.303436,2013-04-01 08:10:23,20130401081023.303436,6,TCP,172.30.2.60,10.0.0.13,17863,80,0,0,0,176,409,454,633,5,4,0
1364803823.182482,2013-04-01 08:10:23,20130401081023.182482,6,TCP,172.10.2.99,10.0.0.11,16118,80,0,0,0,152,409,430,633,5,4,0
1364803823.1376629,2013-04-01 08:10:23,20130401081023.137663,6,TCP,172.30.2.110,10.0.0.8,17862,80,0,0,0,175,408,453,632,5,4,0
1364803823.1098199,2013-04-01 08:10:23,20130401081023.109820,6,TCP,172.30.2.124,10.1.0.75,17861,80,0,0,0,176,409,454,633,5,4,0
1364803823.1100559,2013-04-01 08:10:23,20130401081023.110056,6,TCP,172.30.1.227,10.0.0.11,11247,80,0,0,0,176,409,454,633,5,4,0
1364803823.052702,2013-04-01 08:10:23,20130401081023.052702,6,TCP,172.30.2.113,10.0.0.11,17860,80,0,0,0,176,409,454,633,5,4,0
1364803823.051569,2013-04-01 08:10:23,20130401081023.051569,6,TCP,172.10.1.95,10.1.0.75,9578,80,0,0,0,176,409,454,633,5,4,0
1364803823.052902,2013-04-01 08:10:23,20130401081023.052902,6,TCP,172.10.1.88,10.0.0.5,9577,80,0,0,0,175,408,453,632,5,4,0
1364803823.0487521,2013-04-01 08:10:23,20130401081023.048752,6,TCP,172.10.1.13,10.1.0.76,9575,80,0,0,0,176,409,454,633,5,4,0
1364803823.053201,2013-04-01 08:10:23,20130401081023.053201,6,TCP,172.10.1.20,10.0.0.8,9576,80,0,0,0,175,408,453,632,5,4,0
1364803823.0582941,2013-04-01 08:10:23,20130401081023.058294,6,TCP,172.30.1.219,10.0.0.9,11246,80,0,0,0,175,408,453,632,5,4,0
1364803823.025259,2013-04-01 08:10:23,20130401081023.025259,6,TCP,172.10.1.1,10.1.0.100,9574,80,0,0,0,177,410,455,634,5,4,0
1364803823.018162,2013-04-01 08:10:23,20130401081023.018162,6,TCP,172.10.1.21,10.0.0.11,9573,80,0,0,0,176,409,454,633,5,4,0
1364803823.020813,2013-04-01 08:10:23,20130401081023.020813,6,TCP,172.30.2.111,10.1.0.75,17859,80,0,0,0,176,409,454,633,5,4,0
1364803823.000932,2013-04-01 08:10:23,20130401081023.000932,6,TCP,172.30.2.96,10.0.0.12,17858,80,0,0,0,176,409,454,633,5,4,0
1364803824.9665871,2013-04-01 08:10:24,20130401081024.966587,6,TCP,172.30.2.139,10.0.0.7,17906,80,0,0,0,175,408,453,632,5,4,0
1364803824.9764371,2013-04-01 08:10:24,20130401081024.976437,6,TCP,172.30.2.130,10.0.0.7,17905,80,0,0,0,175,408,453,632,5,4,0
1364803824.9330051,2013-04-01 08:10:24,20130401081024.933005,6,TCP,172.10.2.132,10.0.0.7,16202,80,0,0,0,151,408,429,632,5,4,0
1364803824.9433441,2013-04-01 08:10:24,20130401081024.943344,6,TCP,172.30.2.99,10.0.0.10,17904,80,0,0,0,176,409,454,633,5,4,0
1364803824.923244,2013-04-01 08:10:24,20130401081024.923244,6,TCP,172.10.2.51,10.0.0.9,16201,80,0,0,0,151,408,429,632,5,4,0
1364803824.7514181,2013-04-01 08:10:24,20130401081024.751418,6,TCP,172.10.2.135,10.0.0.9,16194,80,0,0,0,151,408,429,632,5,4,0
1364803824.7603979,2013-04-01 08:10:24,20130401081024.760398,6,TCP,172.30.2.83,10.0.0.10,17893,80,0,0,0,176,409,454,633,5,4,0
1364803824.75845,2013-04-01 08:10:24,20130401081024.758450,6,TCP,172.30.2.122,10.1.0.76,17892,80,0,0,0,176,409,454,633,5,4,0
1364803824.7116311,2013-04-01 08:10:24,20130401081024.711631,6,TCP,172.10.2.66,10.0.0.12,16193,80,0,0,0,152,409,430,633,5,4,0
1364803824.6253581,2013-04-01 08:10:24,20130401081024.625358,6,TCP,172.30.2.86,10.0.0.12,17888,80,0,0,0,176,409,454,633,5,4,0
1364803824.6161289,2013-04-01 08:10:24,20130401081024.616129,6,TCP,172.10.1.145,10.0.0.8,1232,80,0,0,0,175,408,453,632,5,4,0
1364803824.6319649,2013-04-01 08:10:24,20130401081024.631965,6,TCP,172.10.1.248,10.0.0.13,9293,80,0,0,0,176,409,454,633,5,4,0
1364803824.616123,2013-04-01 08:10:24,20130401081024.616123,6,TCP,172.10.1.233,10.0.0.6,9292,80,0,0,0,175,408,453,632,5,4,0
1364803824.583236,2013-04-01 08:10:24,20130401081024.583236,6,TCP,10.170.148.209,172.30.0.4,4558,80,0,0,0,197,5052,529,5384,6,6,0
1364803824.579155,2013-04-01 08:10:24,20130401081024.579155,6,TCP,172.10.1.94,10.1.0.75,9607,80,0,0,0,176,409,454,633,5,4,0
1364803824.5780079,2013-04-01 08:10:24,20130401081024.578008,6,TCP,172.30.2.141,10.0.0.5,17886,80,0,0,0,175,408,453,632,5,4,0
1364803824.5646529,2013-04-01 08:10:24,20130401081024.564653,6,TCP,172.10.1.170,10.1.0.76,1224,80,0,0,0,176,409,454,633,5,4,0
1364803824.534883,2013-04-01 08:10:24,20130401081024.534883,6,TCP,172.10.1.17,10.1.0.75,9606,80,0,0,0,176,409,454,633,5,4,0
1364803824.5259471,2013-04-01 08:10:24,20130401081024.525947,6,TCP,172.10.1.36,10.1.0.100,9605,80,0,0,0,177,410,455,634,5,4,0
1364803824.549912,2013-04-01 08:10:24,20130401081024.549912,6,TCP,172.10.1.15,10.0.0.9,9603,80,0,0,0,175,408,453,632,5,4,0
1364803824.50543,2013-04-01 08:10:24,20130401081024.505430,6,TCP,172.10.1.219,10.1.0.77,9284,80,0,0,0,176,409,454,633,5,4,0
1364803824.5043819,2013-04-01 08:10:24,20130401081024.504382,6,TCP,172.30.2.118,10.0.0.13,17883,80,0,0,0,176,409,454,633,5,4,0
1364803824.4786279,2013-04-01 08:10:24,20130401081024.478628,6,TCP,172.10.2.130,10.0.0.6,16192,80,0,0,0,151,408,429,632,5,4,0
1364803824.47084,2013-04-01 08:10:24,20130401081024.470840,6,TCP,172.10.1.60,10.0.0.10,9602,80,0,0,0,176,409,454,633,5,4,0
1364803824.509424,2013-04-01 08:10:24,20130401081024.509424,6,TCP,172.10.1.54,10.0.0.9,9601,80,0,0,0,175,408,453,632,5,4,0
1364803824.5018411,2013-04-01 08:10:24,20130401081024.501841,6,TCP,172.10.1.111,10.0.0.12,1217,80,0,0,0,176,409,454,633,5,4,0
1364803824.464251,2013-04-01 08:10:24,20130401081024.464251,6,TCP,172.10.1.12,10.0.0.5,9600,80,0,0,0,175,408,453,632,5,4,0
1364803824.4518571,2013-04-01 08:10:24,20130401081024.451857,6,TCP,172.10.2.128,10.0.0.9,16191,80,0,0,0,151,408,429,632,5,4,0
1364803824.4090991,2013-04-01 08:10:24,20130401081024.409099,6,TCP,172.10.1.64,10.0.0.9,9599,80,0,0,0,175,408,453,632,5,4,0
1364803824.402173,2013-04-01 08:10:24,20130401081024.402173,6,TCP,172.10.1.6,10.0.0.10,9598,80,0,0,0,176,409,454,633,5,4,0
1364803824.397115,2013-04-01 08:10:24,20130401081024.397115,6,TCP,172.30.1.207,10.0.0.7,11260,80,0,0,0,175,408,453,632,5,4,0
1364803824.345005,2013-04-01 08:10:24,20130401081024.345005,6,TCP,172.10.1.43,10.0.0.10,9597,80,0,0,0,176,409,454,633,5,4,0
1364803824.38555,2013-04-01 08:10:24,20130401081024.385550,6,TCP,172.10.1.171,10.1.0.100,1206,80,0,0,0,177,410,455,634,5,4,0
1364803824.321296,2013-04-01 08:10:24,20130401081024.321296,6,TCP,172.10.1.59,10.0.0.5,9595,80,0,0,0,175,408,453,632,5,4,0
1364803824.3014779,2013-04-01 08:10:24,20130401081024.301478,6,TCP,172.10.1.93,10.0.0.10,9594,80,0,0,0,176,409,454,633,5,4,0
1364803824.2944441,2013-04-01 08:10:24,20130401081024.294444,6,TCP,172.10.1.71,10.0.0.6,9593,80,0,0,0,175,408,453,632,5,4,0
1364803824.292099,2013-04-01 08:10:24,20130401081024.292099,6,TCP,172.10.1.90,10.0.0.11,9592,80,0,0,0,176,409,454,633,5,4,0
1364803824.288332,2013-04-01 08:10:24,20130401081024.288332,6,TCP,172.30.1.234,10.0.0.10,11258,80,0,0,0,176,409,454,633,5,4,0
1364803824.114001,2013-04-01 08:10:24,20130401081024.114001,6,TCP,172.10.2.131,10.0.0.11,16170,80,0,0,0,152,409,430,633,5,4,0
1364803824.0596049,2013-04-01 08:10:24,20130401081024.059605,6,TCP,172.10.1.116,10.0.0.7,1180,80,0,0,0,175,408,453,632,5,4,0
1364803824.0034411,2013-04-01 08:10:24,20130401081024.003441,6,TCP,172.10.1.141,10.1.0.77,1176,80,0,0,0,176,409,454,633,5,4,0
1364803824.0082769,2013-04-01 08:10:24,20130401081024.008277,6,TCP,172.10.1.168,10.0.0.13,1177,80,0,0,0,176,409,454,633,5,4,0
1364803825.9872711,2013-04-01 08:10:25,20130401081025.987271,6,TCP,172.10.1.72,10.0.0.6,9641,80,0,0,0,175,408,453,632,5,4,0
1364803825.9802711,2013-04-01 08:10:25,20130401081025.980271,6,TCP,172.10.1.56,10.0.0.12,9640,80,0,0,0,176,409,454,633,5,4,0
1364803825.9532931,2013-04-01 08:10:25,20130401081025.953293,6,TCP,172.10.1.46,10.1.0.75,9639,80,0,0,0,176,409,454,633,5,4,0
1364803825.9520509,2013-04-01 08:10:25,20130401081025.952051,6,TCP,172.10.1.87,10.0.0.10,9638,80,0,0,0,176,409,454,633,5,4,0
1364803825.9662271,2013-04-01 08:10:25,20130401081025.966227,6,TCP,172.10.1.80,10.0.0.10,9637,80,0,0,0,176,409,454,633,5,4,0
1364803825.879344,2013-04-01 08:10:25,20130401081025.879344,6,TCP,172.10.1.58,10.0.0.10,9636,80,0,0,0,176,409,454,633,5,4,0
1364803825.870261,2013-04-01 08:10:25,20130401081025.870261,6,TCP,172.10.1.10,10.0.0.10,9635,80,0,0,0,176,409,454,633,5,4,0
1364803825.8620369,2013-04-01 08:10:25,20130401081025.862037,6,TCP,172.10.1.49,10.0.0.6,9634,80,0,0,0,175,408,453,632,5,4,0
1364803825.8286791,2013-04-01 08:10:25,20130401081025.828679,6,TCP,172.10.1.23,10.0.0.13,9633,80,0,0,0,176,409,454,633,5,4,0
1364803825.7909441,2013-04-01 08:10:25,20130401081025.790944,6,TCP,172.10.1.35,10.1.0.100,9632,80,0,0,0,177,410,455,634,5,4,0
1364803825.7970409,2013-04-01 08:10:25,20130401081025.797041,6,TCP,172.10.1.96,10.0.0.13,9631,80,0,0,0,176,409,454,633,5,4,0
1364803825.7646101,2013-04-01 08:10:25,20130401081025.764610,6,TCP,172.10.1.5,10.1.0.100,9630,80,0,0,0,177,410,455,634,5,4,0
1364803825.756218,2013-04-01 08:10:25,20130401081025.756218,6,TCP,172.10.1.81,10.0.0.5,9629,80,0,0,0,175,408,453,632,5,4,0
1364803825.744091,2013-04-01 08:10:25,20130401081025.744091,6,TCP,172.10.1.83,10.0.0.14,9628,80,0,0,0,176,409,454,633,5,4,0
1364803825.641082,2013-04-01 08:10:25,20130401081025.641082,6,TCP,172.10.1.164,10.0.0.7,1268,80,0,0,0,175,408,453,632,5,4,0
1364803825.6518619,2013-04-01 08:10:25,20130401081025.651862,6,TCP,172.10.1.209,10.0.0.8,9316,80,0,0,0,175,408,453,632,5,4,0
1364803825.6192341,2013-04-01 08:10:25,20130401081025.619234,6,TCP,10.13.77.49,172.20.0.15,4563,80,0,0,0,188,49560,1384,51620,22,38,0
1364803825.624717,2013-04-01 08:10:25,20130401081025.624717,6,TCP,172.10.1.163,10.0.0.8,1267,80,0,0,0,175,408,453,632,5,4,0
1364803825.6002679,2013-04-01 08:10:25,20130401081025.600268,6,TCP,10.247.106.27,172.20.0.4,4541,80,0,0,12,1890,14010,4670,15710,50,30,0
1364803825.622611,2013-04-01 08:10:25,20130401081025.622611,6,TCP,172.10.1.138,10.0.0.13,1266,80,0,0,0,176,409,454,633,5,4,0
1364803825.6003671,2013-04-01 08:10:25,20130401081025.600367,6,TCP,10.76.193.22,172.20.0.15,4561,80,0,0,0,189,1401,467,1571,5,3,0
1364803825.6170869,2013-04-01 08:10:25,20130401081025.617087,6,TCP,172.10.1.245,10.0.0.7,9314,80,0,0,0,175,408,453,632,5,4,0
1364803825.6160901,2013-04-01 08:10:25,20130401081025.616090,6,TCP,172.10.1.250,10.0.0.8,9313,80,0,0,0,175,408,453,632,5,4,0
